timestamp,Zone,Shift,Pressure_PSI,Temperature_C,Flow_Rate_LPM
2026-06-25 08:14:00,ZONE_NORTH,Morning,125.8607516158111,52.73514439516221,994.41236936075
2026-06-25 08:20:00,ZONE_NORTH,Afternoon,252.9227821751617,46.97940054215484,836.2449667528253
2026-06-25 08:30:00,ZONE_EAST,Night,239.74501510480604,56.850793438178776,671.0811880571447
2026-06-25 08:36:00,ZONE_SOUTH,Night,158.14834863255737,57.255241477451584,656.0877114182734
2026-06-25 08:40:00,ZONE_SOUTH,Night,216.59908617012104,45.78529085550613,868.29942790362
2026-06-25 08:48:00,ZONE_WEST,Afternoon,256.8942230520901,49.58757271243034,905.6867762442616
2026-06-25 08:52:00,ZONE_WEST,Night,160.83718949508534,57.09871307939384,610.3813365201913
2026-06-25 09:00:00,ZONE_EAST,Night,211.78045727086527,56.75347822487842,1032.797217131784
2026-06-25 09:16:00,ZONE_EAST,Afternoon,253.15825707335063,56.4063611804027,632.537614696092
2026-06-25 09:20:00,ZONE_SOUTH,Night,237.30448369705368,50.23454103773515,1144.3373011405183
2026-06-25 09:28:00,ZONE_NORTH,Morning,233.0749723271296,57.43648115448713,1087.5571257405377
2026-06-25 09:32:00,ZONE_WEST,Morning,185.93545099329836,51.47093425538813,662.7748893952438
2026-06-25 09:34:00,ZONE_SOUTH,Morning,155.8045418033562,59.77283776846703,958.6217166645844
2026-06-25 09:36:00,ZONE_EAST,Night,269.20577372835584,48.947236699355095,678.0780318789925
2026-06-25 09:40:00,ZONE_EAST,Afternoon,220.8716985052784,48.83071544798508,1375.1525684060798
2026-06-25 09:42:00,ZONE_NORTH,Night,237.4835248849145,51.41378575620663,1055.666366226474
2026-06-25 09:44:00,ZONE_NORTH,Afternoon,179.37697457592623,48.41867205949925,788.1350956493493
2026-06-25 09:52:00,ZONE_CENTRAL,Morning,198.27678403273808,47.87557818400054,1092.1057478506807
2026-06-25 10:02:00,ZONE_CENTRAL,Morning,191.0963513755992,54.34762861772381,1297.5938991977068
2026-06-25 10:08:00,ZONE_EAST,Night,256.0275112328076,48.58831805758524,998.1105694701536
2026-06-25 10:14:00,ZONE_WEST,Afternoon,249.66985369850005,56.00696107610332,623.66627563619
2026-06-25 10:30:00,ZONE_SOUTH,Night,266.31067671797416,50.06225371976953,1228.0784071608202
2026-06-25 10:40:00,ZONE_SOUTH,Afternoon,248.9195027484992,0.0,1063.9150645994248
2026-06-25 10:42:00,ZONE_SOUTH,Night,216.4018181719566,51.07970245778709,1106.063491376229
2026-06-25 10:44:00,ZONE_SOUTH,Afternoon,167.33163497309812,51.96728826611712,894.5308110810299
2026-06-25 10:46:00,ZONE_NORTH,Afternoon,262.11347091426387,49.01979036959016,1187.6161262779465
2026-06-25 11:12:00,ZONE_NORTH,Night,228.96801787687124,48.863063228226565,811.0275296454525
2026-06-25 11:14:00,ZONE_WEST,Night,228.96801787687124,46.59944515191364,1160.4790487585292
2026-06-25 11:20:00,ZONE_NORTH,Night,138.0277642615664,48.15396122282502,955.9200398564304
2026-06-25 11:22:00,ZONE_WEST,Night,212.3013239963113,56.476141956484085,735.2010771412025
2026-06-25 11:24:00,ZONE_EAST,Night,126.55224514391676,57.88128823901948,968.8078790716968
2026-06-25 11:28:00,ZONE_SOUTH,Morning,261.8189835352865,56.139298241711565,864.7615351653203
2026-06-25 11:30:00,ZONE_SOUTH,Afternoon,254.05972321909803,48.82594398224027,1008.206256960072
2026-06-25 11:32:00,ZONE_EAST,Afternoon,261.2450719402395,51.594269637862006,704.1713026629648
2026-06-25 11:34:00,ZONE_NORTH,Afternoon,267.5278083403372,51.95791206416773,961.7504836100692
2026-06-25 11:38:00,ZONE_CENTRAL,Night,140.5995524601141,56.37278747913166,639.2709999591925
2026-06-25 11:46:00,ZONE_WEST,Morning,127.4019067744,55.91290675520809,719.186206727994
2026-06-25 11:48:00,ZONE_SOUTH,Morning,176.92385347210563,51.33492082116801,810.0220567274331
2026-06-25 11:50:00,ZONE_EAST,Morning,154.06308074559894,47.08151350778242,889.0715358155875
2026-06-25 11:52:00,ZONE_WEST,Morning,240.9545358289997,54.638386491251225,714.9411490838162
2026-06-25 11:56:00,ZONE_NORTH,Afternoon,139.18208503741528,48.41032898547442,1301.7278416144088
2026-06-25 11:58:00,ZONE_CENTRAL,Afternoon,197.36353077839544,54.78807380598634,609.4662687038177
2026-06-25 12:04:00,ZONE_WEST,Night,123.20843356544135,47.780861610127815,825.6066694184449
2026-06-25 12:06:00,ZONE_CENTRAL,Morning,262.4751318374224,46.90732576999053,1178.256240891758
2026-06-25 12:08:00,ZONE_SOUTH,Night,211.0850212720839,47.44491501303067,716.980599374331
2026-06-25 12:20:00,ZONE_SOUTH,Night,145.02830701145905,54.89378684573376,634.4647760047399
2026-06-25 12:34:00,ZONE_SOUTH,Afternoon,125.0313528094316,49.29994548437716,1030.4175705085402
2026-06-25 12:38:00,ZONE_CENTRAL,Afternoon,253.7252913367362,51.37229929007744,721.3629157212164
2026-06-25 12:42:00,ZONE_CENTRAL,Night,242.38061281415497,53.73692514652238,1144.5588768644614
2026-06-25 12:56:00,ZONE_NORTH,Night,203.63690848909675,51.02638952830674,1296.4806740605693
2026-06-25 13:00:00,ZONE_NORTH,Afternoon,162.7038860958035,51.68160654480074,988.5930852934836
2026-06-25 13:02:00,ZONE_CENTRAL,Morning,268.72091285890383,53.91139856839841,1368.5934573829352
2026-06-25 13:04:00,ZONE_CENTRAL,Morning,147.59142223581745,50.12220553987522,978.8814411957476
2026-06-25 13:10:00,ZONE_CENTRAL,Morning,238.3394695444792,55.09790078439438,1308.0672954987572
2026-06-25 13:12:00,ZONE_CENTRAL,Night,199.87886520396395,59.95013681691813,1363.9064310140402
2026-06-25 13:20:00,ZONE_EAST,Night,235.0385210965173,53.56000197744459,746.1511479258735
2026-06-25 13:24:00,ZONE_NORTH,Afternoon,238.1362043393912,54.1044231456709,647.813286113077
2026-06-25 13:32:00,ZONE_NORTH,Morning,140.29502830281555,49.73606336566012,1054.2571044003766
2026-06-25 13:34:00,ZONE_WEST,Afternoon,193.9080326729176,55.02623920166278,1398.9786036301712
2026-06-25 13:36:00,ZONE_CENTRAL,Night,255.16667805854584,50.589626382574174,1362.4416577613129
2026-06-25 13:40:00,ZONE_SOUTH,Morning,162.34392079980182,56.36543456821594,971.6596536322028
2026-06-25 13:44:00,ZONE_CENTRAL,Morning,135.99763959740426,49.34835918512605,1012.475044203482
2026-06-25 13:48:00,ZONE_NORTH,Afternoon,209.66383261119088,46.8281929855435,918.7610433969512
2026-06-25 13:50:00,ZONE_CENTRAL,Afternoon,231.17241269250013,53.0807134928957,1354.1184867462007
2026-06-25 13:58:00,ZONE_WEST,Afternoon,196.7230779378166,46.99930860310207,1081.8913393019775
2026-06-25 14:04:00,ZONE_SOUTH,Morning,172.27024360507974,57.66112600791879,1391.6398330598618
2026-06-25 14:10:00,ZONE_SOUTH,Afternoon,213.0984426407533,48.696844018127145,976.2590604367836
2026-06-25 14:16:00,ZONE_CENTRAL,Afternoon,231.24134412086937,47.2551276516221,1219.0606375138643
2026-06-25 14:20:00,ZONE_SOUTH,Morning,222.3640322512676,48.33510251594513,808.9019692472642
2026-06-25 14:26:00,ZONE_EAST,Afternoon,148.38551521938916,51.89796534292274,1234.2428278129953
2026-06-25 14:28:00,ZONE_WEST,Morning,137.54180520562983,45.82965371224803,948.6615290557006
2026-06-25 14:30:00,ZONE_WEST,Morning,210.7252453601964,46.26324048585683,705.5317267285783
2026-06-25 14:36:00,ZONE_WEST,Night,187.4486797148855,49.83361805335837,1281.6413470760067
2026-06-25 14:38:00,ZONE_NORTH,Afternoon,233.20567003927096,53.8513626365983,1113.39460338014
2026-06-25 14:40:00,ZONE_NORTH,Night,194.0300530700523,58.09039780678129,740.8262408640006
2026-06-25 14:42:00,ZONE_CENTRAL,Night,249.03935137683925,53.72307128244612,726.9621698866691
2026-06-25 15:00:00,ZONE_EAST,Night,212.77347812497447,48.338877781656194,1241.9222253775897
2026-06-25 15:02:00,ZONE_WEST,Night,146.00250316113846,45.225390394457165,1103.490051096094
2026-06-25 15:04:00,ZONE_CENTRAL,Morning,227.87161965838877,46.19199054918333,1230.376213926611
2026-06-25 15:10:00,ZONE_SOUTH,Afternoon,278.35785563396337,59.68299802980138,641.883560148639
2026-06-25 15:16:00,ZONE_SOUTH,Morning,127.42938487724996,48.79083566368078,1181.545837305178
2026-06-25 15:18:00,ZONE_EAST,Afternoon,122.19731009321252,57.86353056896196,1179.364658156759
2026-06-25 15:20:00,ZONE_NORTH,Afternoon,267.4270935802124,45.77740620729208,816.1176643952876
2026-06-25 15:22:00,ZONE_SOUTH,Afternoon,140.57984967027073,49.42822755226044,1033.9533671054662
2026-06-25 15:42:00,ZONE_CENTRAL,Morning,122.32546164255852,59.53388933859378,1210.6717088266214
2026-06-25 15:46:00,ZONE_CENTRAL,Afternoon,212.3474602598394,56.945840543469664,1264.260544475761
2026-06-25 15:52:00,ZONE_WEST,Afternoon,277.2126276787527,56.06489108374805,1224.0591484986326
2026-06-25 15:58:00,ZONE_CENTRAL,Afternoon,254.46405303829448,57.3717225489212,752.5588238299478
2026-06-25 16:00:00,ZONE_NORTH,Afternoon,223.68506517293787,51.46350007032273,1332.4936736591194
2026-06-25 16:10:00,ZONE_EAST,Afternoon,267.7989010026638,58.716786345195175,784.7918985599617
2026-06-25 16:12:00,ZONE_NORTH,Morning,156.7690146276264,52.74533701520855,1044.6369929154382
2026-06-25 16:14:00,ZONE_EAST,Afternoon,239.9226264250849,52.93621455975616,1246.314685547604
2026-06-25 16:20:00,ZONE_NORTH,Morning,189.9756115892152,53.25355514328356,871.4500769544643
2026-06-25 16:22:00,ZONE_CENTRAL,Afternoon,269.22257000863755,50.80261578561694,1023.8147740243842
2026-06-25 16:24:00,ZONE_WEST,Morning,221.1955523858364,49.82749220647891,1133.5352156599756
2026-06-25 16:28:00,ZONE_CENTRAL,Afternoon,222.152811304343,45.004745796434,1395.5863059617072
2026-06-25 16:30:00,ZONE_NORTH,Night,165.890519553125,45.73277370414175,1051.0201587437127
2026-06-25 16:46:00,ZONE_EAST,Night,272.742425714597,51.498408553473325,758.085265112687
2026-06-25 16:52:00,ZONE_WEST,Night,152.5460803517304,52.77865378630778,740.0623561444064
2026-06-25 16:56:00,ZONE_CENTRAL,Night,143.50306622606925,56.02032079727981,1068.8047624276956
2026-06-25 17:00:00,ZONE_EAST,Afternoon,149.85255988058262,59.9932227835012,804.0891097331507
2026-06-25 17:02:00,ZONE_WEST,Afternoon,163.09755210616603,54.76817892751795,1042.429482766849
2026-06-25 17:12:00,ZONE_SOUTH,Afternoon,180.99679244398027,51.34223873166648,1124.145450941494
2026-06-25 17:18:00,ZONE_EAST,Morning,201.03302032584224,49.35146435538243,729.0986972118635
2026-06-25 17:26:00,ZONE_EAST,Night,218.41460597919811,49.02342626386496,1250.8892122768934
2026-06-25 17:34:00,ZONE_NORTH,Afternoon,213.863412443988,52.14431637294611,622.5472418760935
2026-06-25 17:40:00,ZONE_SOUTH,Afternoon,131.2588972649647,53.01281944295285,1252.3269130579806
2026-06-25 17:46:00,ZONE_CENTRAL,Afternoon,206.55779768449335,53.53989575643983,1129.6076516912372
2026-06-25 17:48:00,ZONE_EAST,Morning,234.4427332014791,56.65756333208511,1041.282292787275
2026-06-25 17:54:00,ZONE_EAST,Morning,268.733295135611,57.726907659937055,738.688809977547
2026-06-25 17:56:00,ZONE_SOUTH,Night,149.47518388741747,50.95427215799761,1323.9838670290912
2026-06-25 18:02:00,ZONE_SOUTH,Afternoon,184.83441972788455,49.01604573502404,900.9454323887614
2026-06-25 18:06:00,ZONE_WEST,Night,250.1785161569151,48.12198113599568,965.0308788416004
2026-06-25 18:14:00,ZONE_SOUTH,Afternoon,153.19511008942035,53.52856782640578,762.796080432249
2026-06-25 18:18:00,ZONE_SOUTH,Afternoon,254.1678731239669,0.0,775.1249300730533
2026-06-25 18:24:00,ZONE_SOUTH,Morning,157.850868033776,54.592466822755256,912.8338337515752
2026-06-25 18:36:00,ZONE_NORTH,Night,258.628384463801,51.15400221469108,1088.0635521049958
2026-06-25 18:48:00,ZONE_WEST,Night,253.8483825871382,50.066338636730464,1247.1883205369509
2026-06-25 18:50:00,ZONE_WEST,Night,201.96805774647464,58.858052293722416,1338.2599716786972
2026-06-25 18:52:00,ZONE_EAST,Night,141.63859059944022,58.56307393547546,789.5320951733673
2026-06-25 18:56:00,ZONE_WEST,Morning,185.2612176315173,56.65833670631588,727.1420401363222
2026-06-25 18:58:00,ZONE_EAST,Night,225.83165065809615,49.69087078215642,997.5997591420554
2026-06-25 19:10:00,ZONE_CENTRAL,Morning,184.36396278902936,50.588097131676086,746.1327957643026
2026-06-25 19:24:00,ZONE_NORTH,Morning,244.23790101050668,47.47175242960083,916.4623317568992
2026-06-25 19:28:00,ZONE_EAST,Morning,172.60388599881452,51.851622186706926,682.3293940982599
2026-06-25 19:40:00,ZONE_NORTH,Morning,182.18116646381424,57.10917508758829,724.749311323386
2026-06-25 19:42:00,ZONE_NORTH,Morning,186.55833727603863,56.843784676534845,1225.1556831075509
2026-06-25 19:52:00,ZONE_CENTRAL,Afternoon,199.0652165682887,47.87544491408815,730.5119009823063
2026-06-25 19:54:00,ZONE_CENTRAL,Afternoon,237.0997204900352,55.733042758573546,866.8428916810515
2026-06-25 19:56:00,ZONE_CENTRAL,Morning,181.4066009450956,48.20830831254904,1332.1129591847275
2026-06-25 20:00:00,ZONE_EAST,Morning,197.0885508062306,50.63334756601535,859.2970178658558
2026-06-25 20:02:00,ZONE_WEST,Morning,211.3942255383676,48.99545271990427,670.1086542261879
2026-06-25 20:20:00,ZONE_NORTH,Morning,186.47024260154572,58.33588511078534,1315.111979157571
2026-06-25 20:22:00,ZONE_NORTH,Afternoon,185.27401635291625,58.54140308090918,1070.3898492873109
2026-06-25 20:24:00,ZONE_CENTRAL,Afternoon,171.92865755694817,52.86403187259561,1091.9189416216834
2026-06-25 20:28:00,ZONE_NORTH,Morning,241.4393219985164,50.86523260110327,1305.6862057506023
2026-06-25 20:32:00,ZONE_WEST,Night,196.583179288084,56.33870887644025,869.4875057408696
2026-06-25 20:42:00,ZONE_SOUTH,Night,248.90806064683267,58.03376363299711,695.2861438310247
2026-06-25 20:46:00,ZONE_WEST,Afternoon,237.19063346087188,56.69611602906788,836.6175211060742
2026-06-25 20:52:00,ZONE_SOUTH,Night,217.4446311531065,54.757302552408646,820.4767478165193
2026-06-25 21:10:00,ZONE_NORTH,Morning,170.560755658623,54.94054836886043,810.987349556026
2026-06-25 21:16:00,ZONE_WEST,Morning,136.92805750786238,45.47421172840976,1118.247038417529
2026-06-25 21:18:00,ZONE_CENTRAL,Afternoon,220.5670449406178,50.01203585624437,648.9692055911835
2026-06-25 21:20:00,ZONE_WEST,Night,135.2064385042591,57.999675810543536,991.5212682109816
2026-06-25 21:30:00,ZONE_SOUTH,Morning,125.9764698296888,47.95481671629871,623.4540870230288
2026-06-25 21:34:00,ZONE_CENTRAL,Morning,138.1017500278438,59.66834591568976,1140.043864586773
2026-06-25 21:38:00,ZONE_SOUTH,Afternoon,279.71559209744805,47.596944919193646,1168.028467681761
2026-06-25 21:50:00,ZONE_NORTH,Night,143.21689174343203,53.26356448690369,1205.728664363873
2026-06-25 21:52:00,ZONE_NORTH,Morning,264.7009815464837,49.419352802640745,1311.5248936812518
2026-06-25 22:00:00,ZONE_CENTRAL,Night,226.16033110484116,52.57131459872984,707.8047291253476
2026-06-25 22:04:00,ZONE_NORTH,Afternoon,147.4237299719604,46.25287140888639,1080.958244392082
2026-06-25 22:06:00,ZONE_EAST,Night,132.63689589859706,49.75356537575838,1250.6025258760164
2026-06-25 22:08:00,ZONE_EAST,Morning,230.92759496823876,57.47560599217698,1120.135345270136
2026-06-25 22:14:00,ZONE_NORTH,Night,266.20240052860777,49.79760735430144,856.2069316103862
2026-06-25 22:26:00,ZONE_WEST,Afternoon,161.7992211925732,46.99201131577507,774.5704617131234
2026-06-25 22:28:00,ZONE_NORTH,Afternoon,277.10485156591085,52.225087046463095,639.7046885429049
2026-06-25 22:32:00,ZONE_CENTRAL,Morning,140.56250695105862,50.454626154049656,974.9088334844878
2026-06-25 22:44:00,ZONE_SOUTH,Night,133.50207166319794,49.54409477895919,628.6899187637268
2026-06-25 22:48:00,ZONE_EAST,Night,123.02842248183416,50.16362646913224,1159.5176859726316
2026-06-25 22:54:00,ZONE_NORTH,Night,176.32265320030052,51.43413992597144,725.5827161045249
2026-06-25 22:58:00,ZONE_EAST,Night,122.9394647260967,47.09841971647976,1201.2172784730028
2026-06-25 23:00:00,ZONE_CENTRAL,Night,163.28348482749544,56.73064342971321,744.8896396133919
2026-06-25 23:04:00,ZONE_WEST,Afternoon,218.47855354667507,51.86924651607477,664.7529074472147
2026-06-25 23:06:00,ZONE_NORTH,Morning,240.60489617382643,47.610799698013096,1125.636605762414
2026-06-25 23:12:00,ZONE_WEST,Night,197.2496149325393,0.0,722.1132247409361
2026-06-25 23:14:00,ZONE_SOUTH,Afternoon,171.69137094492018,59.22141460921634,736.1184385641918
2026-06-25 23:18:00,ZONE_SOUTH,Night,167.62779449485532,49.726221997778175,856.6594046867103
2026-06-25 23:20:00,ZONE_EAST,Afternoon,225.56218247249345,57.42674023647787,671.8378128582883
2026-06-25 23:28:00,ZONE_NORTH,Afternoon,217.37330474238533,49.46381572195194,1164.0653046682685
2026-06-25 23:36:00,ZONE_NORTH,Afternoon,161.52806932369322,46.35501857627,789.8354215961208
2026-06-25 23:50:00,ZONE_WEST,Morning,136.3124079328444,52.75700897279096,1346.238445498383
2026-06-25 23:52:00,ZONE_SOUTH,Morning,184.7432045504159,54.465469625341065,867.6621512902902
2026-06-26 00:04:00,ZONE_SOUTH,Night,227.6568060495506,53.63347072520995,1103.571528141273
2026-06-26 00:10:00,ZONE_NORTH,Afternoon,203.54023894914832,46.44610642165157,619.2536306860843
2026-06-26 00:12:00,ZONE_WEST,Morning,184.2466780808452,57.85685111246683,802.8961353071915
2026-06-26 00:18:00,ZONE SOUTH,Night,163.52041179695834,56.04545665212776,836.4541907896269
2026-06-26 00:20:00,ZONE_CENTRAL,Night,235.67094790231155,54.8606529763886,1317.2630790594285
2026-06-26 00:32:00,ZONE_NORTH,Night,239.22316957245127,54.68395829305376,1139.4332044537896
2026-06-26 00:36:00,ZONE_WEST,Afternoon,121.70756605581346,55.214625060812,1267.9960177638577
2026-06-26 00:40:00,ZONE_SOUTH,Night,251.4638934208116,49.50218029462063,1140.310339396451
2026-06-26 00:44:00,ZONE_SOUTH,Afternoon,217.74520354534343,55.41132788660094,1133.0104209534293
2026-06-26 00:48:00,ZONE_EAST,Afternoon,247.0233048311227,56.97651120986531,926.5001073663497
2026-06-26 00:50:00,ZONE_EAST,Night,259.90632867143654,57.92981268237887,1074.092649278517
2026-06-26 00:52:00,ZONE_EAST,Afternoon,256.16060268755984,55.41572054444088,628.7427720446857
2026-06-26 00:56:00,ZONE_NORTH,Morning,163.04835659874607,59.62863428716189,1287.7815467182827
2026-06-26 01:08:00,ZONE_EAST,Afternoon,262.05749595768845,59.68249822843805,1365.2700427836355
2026-06-26 01:10:00,ZONE_EAST,Morning,136.36228495953856,53.30736381590391,1394.971846607663
